nct_id,text_sha256,split,label,source,labeled_at,assisted,method,panel_outcome
NCT03768401,7385a308491917714d4283fcf0a080c12aa5a8c116c325ca6e0959d51590a953,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03777956,906d923e6720f3b8a32b21e16b8714858aba342ebdf6d2d77f8a6bc52394bd71,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03778749,fec3c806d886271f5c5354dd77cdfd546ec6fcd69f05bb8aed40a63943c36d14,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03787511,736b1d88232f3860f29900f8cba14b0aaa0d2982ac312a20d9e4cf9af8961a85,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03792360,5fcb7e265a23a5443c8a25d99b51e80e9fc50ad38c109eaf8966d134efdeafd9,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03801889,87d397262bb27b8ce518e5bcde5b18981339f4659ae8eede6f5e02b16b52521b,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03809117,2d362184c8bfd197116ec42c41e58a3cc42465dd651e471ae6a25804c7d9a6ac,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03821896,3517f165bdd2fc2f311b09458d67dcf8c8f04adf6424d3ad98b781fe13a0cd76,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03825783,84f4313c4a1c500126e9de0b90909554a81b7370f2ebc71f3f52569519c66fc5,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03844932,a29714dbb3452288802e5e5d539756a8ba3d0d6729ec6f044dd91e04e728c5ba,test,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03849456,458ec226a3f4da07748bb1d4f5b9be917471368437e982f6d7dc282e2e933275,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03862248,3933bd9b2eda9efb9ee13414d571aa8885be691e75fd0f3bf57507b0ccf678bd,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,adjudicated
NCT03877094,f2e904bdb5cca9a1e585546a36eff97bbfcb01b5945aecdac86c4f3a0766a028,dev,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03902379,799c240143d4b80cea2007821509608173e7fbbdc801b9ba6881092405796734,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03905083,927b541ff291db5e70179fdf61bcf66a93b9d8bb8d33a596f0a475041f36161e,dev,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03905109,1e803e56cdcf95d526c8991c32f39dd68ffe7f8f7a50f6e118be1e48616b5f99,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03912428,b5296e6ac34f6d5caf3128cb4f625810700f11952f152593809054fd0baac29a,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
NCT03919175,026dc64545b35801c60e525b1280b61efad3e5f0f0e542049f9c5a6ad54311ed,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03924908,17ef0244b8b6f0757369437c640479d81ae2d2ac448aeef6279e262765dd2669,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03937908,6c692f6d68058ead4c50c7df5a8ed7ffaedfa6608795763414faa26eec802418,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03956550,cfc4fad7b346e8513a33b4bff482075b0c75895166226f341b20c68a91eaac24,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT03976050,d2a5d288d995b710ee4f48ffb1fae9387c54ff800880dc6501372f3ac559f32a,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04003818,c347e164b4aad8d86be828942848186e0ee1c230fd7832c52dcedc4997477912,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04011891,1c0d2fc897dbfa6358fc22e89b660926e87f54de090b3c51a4d92b787245c06e,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04022915,ab83db0487569fbee6baff7ebed3ee4b94f1781ce9ea19bb797b5b5c2eb48813,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04024436,fe4f576e35f8c9622955d5c2dddb93953fce9bc2b5e702373c943a0685ca67c2,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04034446,ced502fd059f1d9cc0a7bb7498b94015e3f600003c98c278b5bad3d74989dca3,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04045730,36d0c52b2833b7da6fa629e4871b66b321a03429ead1e7cee98c7a58f7b38b97,dev,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04056299,eb6d6ef4ab2f5f88e4742e756aa21f790f30ed2f62c4cd4f1f2e9b997d8480e1,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04073472,a5a2ef879ff33fbf8e2b8988578fdd03f0b4af0d27092d460fd288658ab90464,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04110249,b37547d28e58b094542266347004250e9281ed40958c8e1d8737b054927881c0,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04148261,6adf4b8b0c02d5263bbdf1e8cf2c9bba39c79b1238c0d9d4877c3a670b4cc65c,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04153786,de451c6e92e1a47b9a6446c7745eec9b5da2a4a35bf10cb7aba0c34c71216ff0,dev,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04167072,76ca5af22d8682ecad22149f54635bfc3826a5aa417ddea51c403c01783a3884,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04171388,77b8b9cbf3424fbc031bd469cde08e92d8451bc67b719594bed4805761476fda,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04203056,2c27e22393b0b6bb8d39814e9a3f4fdc96512ab59c7908be66f727243e084191,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04203901,dd59ee0565c0b5506445e5881967ee18d5cbb4a0c3c29e56fa554fc536e4f4a8,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04217304,e8e563229faf5f0c58775aa68916a7850982d3d2f8c9fe00b9a0de750a344919,test,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04228042,106c0ca5eb485b7fa1a288f116088e7a4fec3f3601b7c1347805bc250c3b3536,dev,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04248491,67c94d9c3e560ec6a93ff043f06b77752534abb7b051a92bdce185d381575150,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04258020,ca11b5dd5a541f7dbd30d3481ee24366f94b68311349d11c95e1311c0de4b5dd,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04273269,df98f0a272c22e176d06f2da5ef2b7364559b6511c880c4e962fb1a4c582e04e,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04285905,cc0f4589dd82cba54bb6c34cfcfa66f1cf7a4c6bdb833544a971af1119ae4b12,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04316481,239ff99d372a0c7a17c65b3a4f51ed1c2823505c0faf153780d351a0b86b89a1,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04329442,2cf5f8fe39c86e67246e66d3174cad1e749b61072233358846a8d3748b9d1f4e,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04339816,9fb7dcd1b7e867d26d0912f3945a52fe2ec6070f3fb995b2910ed64413659d7c,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04368130,d92f286921d7433e96cb4afbb3d0ba186a4ddb0b5fe720600b603e05522a1425,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04374786,b1ac6c5d36e69fe0e53764f650d538349baacf8abdc657e89c57c2d82b971ac5,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04374942,d2a244079c83aa3294062ecf7bafc130256f1f1e26a1d068c286129a52730619,dev,safety,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
NCT04398420,1001963eca91d54b9922b8fe5de8550be4fc7b1b9a0e2bb6fd835f948d8a9770,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04405167,6bbe1b45ea406da6d0617f22006a748b2729ac89780115f2deec5836e9153b61,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04406766,f006d730300b7730e6ae4815e57b4eb106e17964b602de031ef2878523924cba,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
NCT04436198,048bdadc43a030a1d84022f034428e3939c58f0a517526b24a7dd8710f1119b9,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04486222,7efb53c0a02224ce5aba8c35dca3c5adf8825e19dbbcf530ca8b15f63dc76ed8,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04496557,576405ae8c8175cbdcc81a68f71dde5a9f0cc1cbf3cd0b8359d76f1cf5dd0b4a,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04515329,9291050f63732bbfb2b2067408ca2ff077a65151709d3de01720c7a9868ac641,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04539275,b1a8b9d4cf9d5a0f86c268e30a51ddc1125b42a9026198766a28ab5ac829d31a,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04549129,15502252325130a90b0c326405d731e1a7f2794c360b62d82a30e2f9a5125e4c,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04551092,7985a81b07e03c0d01342ddfa4dbc3879f9eb1797bcadb48514caf1383b9c0dd,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
NCT04554459,02a81683bccda54d6248e9cdc4898328af2bf4666fa0a888b42cb2204f214a91,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04555135,5115ee8ba7b67d8a7699732e4ffddff550af20c7b87e8900438e8c5ce4aebc0c,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04561414,325bc2098647b81f5e57eb2a30edf97dc20eadd2e3d5881564c138df3fa8a881,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04569461,fe495a361be72c6de87d4d8be2b1677b4da469431f4a894cb13af2dafd1e19bd,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04570956,325d01c66cd1b5b5a332cde522f420b5489ad2e171fc498b20ccbc57744e9d95,dev,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04575558,ab8d1799299f2c8dd2f6057d466a2e0ae7350881baa5e9a0f234c592bd409898,dev,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04582799,0f7f62c0c416921c2c480781a7346a0d64cef0cad70a46ad0c32a2778b2a6035,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04592991,48e6b84537501acd1333ff691eef83e89f62d51a6ce1e6b54a106879fa9c36b8,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04594031,6a121823fb6c2fd210e0880226e126c51791cb333cc68c465d69a6abd25e7db1,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04595890,a27b855ecd13b87f91df476315bc35d70d9a2175415166dc04e8b96afdf7880d,dev,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04610827,aa5caae7eeaf23d30e47ce992871800023e57c8fb7b12a1b7d47ca894dd0eef9,dev,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04614766,dc14b83744b9e4668d92ec4ec2fcb3ee4e411d115d38cfe040bfe1b88b16827d,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
NCT04630639,5f0a2dc1036791b3825d583c90db1a7492fae1a17bbdf216c2a621cb099bf2a0,dev,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04634838,bb811a2caaef2075b20dd75e6475c46293fae1d97e20407fc1cb58551e586337,dev,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04657718,feb1a181b283333f3478aeb843f33bf79947cc96f042cdbe9f7fac08eed7dc3f,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04677829,c3c6bd66ecb7feb0499d780b523119b30214e39573e3080cc8fb639a832ab5e9,dev,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04770051,7905679efeddc7b7691df70ab8003826e4cd961a10a3944f9da08abd90c1dde7,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04811287,1b36d49121a1116d92e45d48fbbcc6c894051a16386c7fbd3e7f72263383c4b4,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04822298,7424f38e49af4ef939aaba2f75d21aafbd890200bd646062be85ff519beaf04a,dev,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04855370,5e39e72aaa13d1f988e40188f889e3eaefc539a243b21db35640e9a8a470b837,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04855708,2b9b5be1dded933c976f63d7f192d86f4a5ad9a41825b3338457ad1485d4e5c6,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04883138,9e2f180544364dc83fa489a17abc1adec7e7cea7bb7643e72f4f3addc1072fc4,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04902274,1456bd1454e8ea2564136c556c43e97f0736441670e7c5df7e7bfdc285da4a75,dev,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04912726,0aa3f9077053f6a85346601fdf79da3a296b1e2dd07a19949edf7d0cf34b75f9,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04913675,27f0f671541a36da4d7ff21b646e9904d9ff060c40f8a9123fdba59678b420bd,dev,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04925206,3de76f9f04eae48f2f7399495a503fb72037942afb9c5470b717287f967fc060,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04929678,125a9c7f433304977e8853640542755d5c55300af6131c83f7901cff19e0c9a3,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04941703,67591ae99d8b0fa12ee899ed5e882a9116e5041978489ff211ed69c5260cefbb,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT04980001,fe55bd7351e1cd1e0cae62661e8453b2ea162bdccbe7f834526ac224bf387fb9,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
NCT05003102,82db40005d441d3c5f26820ad58c6664e51d4d0e07ee7926207b1b99988235bd,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
NCT05041114,e5b21fffaec83079c8f2fd8b3f5de95b29f075f076e97b2d5963e6e020937fce,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05074433,27158eff547f66c0cf2f62cbcfb46ad5b73e437b604dd2491894e93efeec7315,test,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05079126,ed7f9cbb173eb03714b356ad36861a391efeecb2a16705e22b7d12fe192ffec6,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05148234,fd43b1983653e52aef50eece62202e9d1b2a97ca8fcbe020fb8d1d48c04fe4dc,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05199090,1baab8e2124baf2bdb71ccaed20bed5aca8a42b5bd35e5c13403d937357b5f13,test,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05225818,3cdf2a2438364e46b87c1ec29df824bcf54a81abf31a49126a11d6382c7167c1,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05251233,724a8e413f49133fd3f84a7db99b1f949d98bf4ca87f4d6252e5263b4f8b4ffd,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05280990,ccf32faf7a0a16e889381b82a522b8f685378cb6eceab4025b0e1042ee048069,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05289986,9f5dbac0cefa1f0e125e7445dd205768602b8ac79be92fa0e8f3d409cf195df9,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05293340,a2f2c755833bd964f1d8a693c5cc672d5bf44f5b1b20e8c6f3a76fa8550f8b54,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05357027,ecc81d478d2d1411c02c9ae17d46cd2c4234768442c81631255ec2c5cc1f7965,dev,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05413590,cd0acabee24f17252213531869b1e120f8fa401fe8bf727f99a369b99e157edd,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05430958,625c86c679f879e1caa59d23ac89e947dce879afa58279683dfb8b2ab090c22d,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05446389,33cd4792c5c9feed40a3cc7d303a855d66c4a86ccf139764d7054e2631fa08dc,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05457530,1b7986a02b4f6cde9cb803e00106326e7104623adffb6a422eaf61c158161944,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05460624,3850c26ea38f30e01484806a8a3fd3d719c83cdc49c81c147987bd3172ce91a0,dev,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05497440,24236e417e056856846d7c39d0d657b47278cd2b84b62390823e3422d3fa1cdb,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05501912,01ba1839364c6712dc068fc867cb617a01beb0dcf0fb611d68803a571325fa71,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05516498,ca00cec45e5a9eedc9c64b8faf0729bddfcf9e1568da52e0943968ed4f6e5209,dev,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05541510,f694493dbaddd3448b378ac1498be56b0414998ff59a1d5de3208a0f83c225cd,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05555004,30543fa72c4702da689a11e0507be8659723a3a1d2a26c34527bb7b1cb2f6f0c,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05559736,d9e695d14b4d353bbf42bfbced5f58ef975003780e160ad4478f8bb642345eaf,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05562011,b3417ba1bc7fdfc5735ae33fbf3def5dcc05c426a6ee7fbcd5a20e7e0ae51c04,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05569005,c3329942601b80260bfe8a738bc71e6291877f9586fb4accd4eec790654d4b66,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05582681,572516af9af61df5b28ef1f8f873721a230e2a185dba22d88b4cfc12ea54b653,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05594264,34ef2dc4edffeccf17ee49c1052f3b35eab3023483311f572c5d8897feee57ff,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05610995,f3c982b771c5a2b8cd9b4caf1fb8d47bf8a30f2104814faa03ee631378910b76,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05638568,f64e67fbb9d793c47b24e5bbafc2c95084297aa6b6f2c702d35ef48250ae574b,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05703659,2537cbc5c481c1340f394e8891101959e933f899b068924c44263b869068ed93,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05710536,8eacd9c6772c481eb53880292e89486b2306ac19f7b3e10a6c5d202b770e9748,dev,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05731947,9a17d7b6a32fbb8f31e63d043c8a1dd2f1df15775deb437b5e4df82d5a333800,test,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05736952,f7a130c2ccf564555e2cf59edc98f9d2d74e8e08d41f308b3db4b93286ba5af5,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05794776,f60b7a8f0f9506a1d13300d286e15536aa1297b7754a977ac0ce058ddb091c69,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05813899,fa9955c08bc158558124bd211b701816e8a4f9b968fae8a646dcc0a83a51a470,test,covid19,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05829434,f141fc229cc84e9829c2e6b29dbda2215ef7eea965309614fe96b50eedbe45cd,test,safety,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05952388,96c521ba1dbda47d150e44f28955aa8455ed3783a203827f18f15e03b2fe757a,dev,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT05991752,59f61f4df056a7890fddbdeec6fdecac2ce192a195e88d161bcf56a0e70181ed,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06008249,cf4ede11f357d55219a7062f702934d895a92ec2d5365a0cb6eb5d79510eae90,dev,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06009536,6898528d345443a08891dd5abbc9234630a7c6b0fe2a45edb5012c9b341f84ee,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
